run_id,horizon_days,long_short_quantile,weight_max,gross_exposure_target,turnover_cap,status,error,annualized_return,annualized_volatility,sharpe_ratio,weekly_sharpe_ratio,max_drawdown,average_turnover,total_cost_bps_paid,average_gross_exposure,average_net_exposure,ex_ante_factor_exposure_l1,ex_post_factor_beta_l1,ex_post_factor_r2
102,10,0.3,0.12,1.0,0.1,ok,,0.001907356202477617,0.027565770213831366,0.06919292251520635,0.07063010920361883,-0.05366240010241641,0.10000000000000002,154.00000000000003,0.367641583984634,0.005858077180732502,0.05568162905596821,0.06275915204022485,0.08610779087752529
109,10,0.35,0.08,0.8,0.05,ok,,0.0013628645295387098,0.019634695424214282,0.06941103491006902,0.07023436531921372,-0.03957390381103332,0.05000000000000001,77.00000000000001,0.2508661675661079,0.004875992649616876,0.04928652840787173,0.05825306319280868,0.12257740980470255
138,10,0.35,0.12,1.0,0.1,ok,,0.001694170672086548,0.027116134683077088,0.06247832487511073,0.06318993905920715,-0.05617806594614594,0.10000000000000002,154.00000000000003,0.36921935210666224,0.005803667711950586,0.05631828027753724,0.06335664992658974,0.08247686362150586
110,10,0.35,0.08,0.8,0.1,ok,,0.001387545272425017,0.022950384930891146,0.060458474949471784,0.06171717479652432,-0.0451210227106873,0.10000000000000002,154.00000000000003,0.3119093776388536,0.004596484361652397,0.04551661345481133,0.04943214861525805,0.07822552218148737
31,10,0.2,0.12,1.0,0.15,ok,,0.001978438669394178,0.03481667232655384,0.05682446187958263,0.05917028180266624,-0.058213141656784706,0.14999999999999994,231.00000000000003,0.42652142253801406,0.00759885936126734,0.065178860340701,0.05659481696620287,0.07699164804477832
143,10,0.35,0.12,1.2,0.15,ok,,0.0018842508799583602,0.034425577396336726,0.05473403853957918,0.05587727091626874,-0.06701890404275013,0.14999999999999994,231.00000000000003,0.46786406645828027,0.006894726542478608,0.06827492018221701,0.07414822292288709,0.07822552218148748
32,10,0.2,0.12,1.0,0.2,ok,,0.0019324816296701908,0.037404223165992574,0.05166479787841651,0.0536492531838874,-0.06949603512174296,0.20000000000000004,308.00000000000006,0.4685703445701985,0.007219229621505086,0.06440900684205948,0.05105179982782278,0.06330943294742108
100,10,0.3,0.12,0.8,0.2,ok,,0.0014472849109841146,0.027223831240223303,0.053162425898590875,0.05358108518915721,-0.06169677251200523,0.20000000000000004,308.00000000000006,0.40600061348598254,-0.0026300562205012305,0.031097429028439004,0.03911420364007922,0.03232469084158107
126,10,0.35,0.1,1.0,0.1,ok,,0.0013927760821310642,0.027269460215442687,0.051074574675384864,0.05203591023163371,-0.05408320737330086,0.10000000000000002,154.00000000000003,0.36327586127722794,0.005850271070995955,0.0584336646734932,0.06595225180863512,0.09134927285858585
142,10,0.35,0.12,1.2,0.1,ok,,0.0015803131901626077,0.03142195506223148,0.0502932801931892,0.05111150831740446,-0.06252877730518791,0.1,154.00000000000003,0.4118080806727063,0.007142417401994915,0.07167432851625877,0.08300649054467868,0.10318377349453312
